id,word,total num,low num,mid num,hig num,,,word,total num,low num,mid num,hig num,,,
12004,tmp,18,2,15,1,,,,,,,,,,
12005,sauv,18,2,9,7,,,,,,,,,,
12006,fungi,18,3,7,8,,,,,,,,,,
12007,coarse,18,6,6,6,,,,,,,,,,
12008,endorsement,18,6,9,3,,,,,,,,,,
12009,perfecto,18,3,5,10,,,,,,,,,,
12010,righteous,18,3,9,6,,,,,,,,,,
12011,faire,18,8,10,0,,,,,,,,,,
12012,refers,18,7,10,1,,,,,,,,,,
12013,germain,18,3,5,10,,,,,,,,,,
12014,nephews,18,7,8,3,,,,,,,,,,
12015,ciders,18,8,7,3,,,,,,,,,,
12016,stinkin,18,2,10,6,,,,,,,,,,
12017,pizzerias,18,4,8,6,,,,,,,,,,
12018,exhaust,18,6,7,5,,,,,,,,,,
12019,misery,18,5,6,7,,,,,,,,,,
12020,grotto,18,5,10,3,,,,,,,,,,
12021,hq,18,9,7,2,,,,,,,,,,
12022,quart,18,4,10,4,,,,,,,,,,
12023,millionaire,18,3,7,8,,,,,,,,,,
12024,gobi,18,5,9,4,,,,,,,,,,
12025,garner,18,5,9,4,,,,,,,,,,
12026,chalked,18,11,6,1,,,,,,,,,,
12027,replies,18,14,1,3,,,,,,,,,,
12028,warnings,18,6,9,3,,,,,,,,,,
12029,perpetually,18,7,6,5,,,,,,,,,,
12030,puddings,18,4,11,3,,,,,,,,,,
12031,conditioner,18,7,5,6,,,,,,,,,,
12032,hodori,18,3,14,1,,,,,,,,,,
12033,petals,18,4,6,8,,,,,,,,,,
12034,fibber,18,2,12,4,,,,,,,,,,
12035,bugged,18,13,5,0,,,,,,,,,,
12036,nuoc,18,3,10,5,,,,,,,,,,
12037,substitutes,18,8,7,3,,,,,,,,,,
12038,dubbed,18,7,5,6,,,,,,,,,,
12039,mitch,18,9,4,5,,,,,,,,,,
12040,shameful,18,13,4,1,,,,,,,,,,
12041,tonite,18,11,5,2,,,,,,,,,,
12042,rips,18,5,10,3,,,,,,,,,,
12043,pepperonis,18,5,5,8,,,,,,,,,,
12044,booster,18,4,7,7,,,,,,,,,,
12045,awardwinning,18,5,11,2,,,,,,,,,,
12046,heed,18,7,6,5,,,,,,,,,,
12047,stylist,18,2,7,9,,,,,,,,,,
12048,antics,18,5,10,3,,,,,,,,,,
12049,bernie,18,2,3,13,,,,,,,,,,
12050,familystyle,18,2,9,7,,,,,,,,,,
12051,refrain,18,6,5,7,,,,,,,,,,
12052,sangiovese,18,4,7,7,,,,,,,,,,
12053,applying,18,3,8,7,,,,,,,,,,
12054,tp,18,10,6,2,,,,,,,,,,
12055,carnivorous,18,2,11,5,,,,,,,,,,
12056,feasting,18,2,8,8,,,,,,,,,,
12057,columbia,18,6,6,6,,,,,,,,,,
12058,gingerbread,18,1,6,11,,,,,,,,,,
12059,lowcarb,18,7,7,4,,,,,,,,,,
12060,mung,18,3,15,0,,,,,,,,,,
12061,totties,18,2,8,8,,,,,,,,,,
12062,monkeys,18,5,11,2,,,,,,,,,,
12063,highschool,18,8,4,6,,,,,,,,,,
12064,choo,18,5,8,5,,,,,,,,,,
12065,casinos,18,6,10,2,,,,,,,,,,
12066,marker,18,10,4,4,,,,,,,,,,
12067,replete,18,2,9,7,,,,,,,,,,
12068,businessmen,18,5,8,5,,,,,,,,,,
12069,roulette,18,3,7,8,,,,,,,,,,
12070,overeasy,18,4,9,5,,,,,,,,,,
12071,rejoice,18,1,12,5,,,,,,,,,,
12072,crowed,18,5,7,6,,,,,,,,,,
12073,cyprus,18,2,14,2,,,,,,,,,,
12074,confession,18,2,11,5,,,,,,,,,,
12075,pesky,18,3,10,5,,,,,,,,,,
12076,ward,18,4,7,7,,,,,,,,,,
12077,jw,18,1,11,6,,,,,,,,,,
12078,honeymoon,18,2,5,11,,,,,,,,,,
12079,poppyseed,18,4,10,4,,,,,,,,,,
12080,fantabulous,18,1,4,13,,,,,,,,,,
12081,terroir,18,1,13,4,,,,,,,,,,
12082,naco,18,2,4,12,,,,,,,,,,
12083,porcini,18,2,7,9,,,,,,,,,,
12084,mesmerized,18,3,7,8,,,,,,,,,,
12085,tre,18,3,5,10,,,,,,,,,,
12086,shane,18,1,8,9,,,,,,,,,,
12087,gaining,18,1,10,7,,,,,,,,,,
12088,dac,18,5,11,2,,,,,,,,,,
12089,garces,18,0,10,8,,,,,,,,,,
12090,shepards,18,0,7,11,,,,,,,,,,
12091,knacks,18,0,11,7,,,,,,,,,,
12092,shoutout,18,0,6,12,,,,,,,,,,
12093,chicharron,18,0,9,9,,,,,,,,,,
12094,mans,17,8,2,7,,,,,,,,,,
12095,squeezing,17,8,8,1,,,,,,,,,,
12096,arse,17,8,5,4,,,,,,,,,,
12097,primavera,17,7,8,2,,,,,,,,,,
12098,nickname,17,4,11,2,,,,,,,,,,
12099,chipper,17,5,10,2,,,,,,,,,,
12100,clip,17,7,5,5,,,,,,,,,,
12101,cerveza,17,10,6,1,,,,,,,,,,
12102,mortons,17,7,4,6,,,,,,,,,,
12103,unnoticed,17,6,7,4,,,,,,,,,,
12104,payed,17,10,6,1,,,,,,,,,,
12105,pierre,17,10,3,4,,,,,,,,,,
12106,bmw,17,10,4,3,,,,,,,,,,
12107,uneventful,17,15,2,0,,,,,,,,,,
12108,lakes,17,5,4,8,,,,,,,,,,
12109,waterfalls,17,5,5,7,,,,,,,,,,
12110,underage,17,16,0,1,,,,,,,,,,
12111,jordan,17,5,4,8,,,,,,,,,,
12112,mardi,17,6,5,6,,,,,,,,,,
12113,vampires,17,3,7,7,,,,,,,,,,
12114,chitown,17,5,5,7,,,,,,,,,,
12115,increasing,17,9,6,2,,,,,,,,,,
12116,sparingly,17,8,7,2,,,,,,,,,,
12117,aiming,17,6,6,5,,,,,,,,,,
12118,advertises,17,9,5,3,,,,,,,,,,
12119,focuses,17,2,11,4,,,,,,,,,,
12120,coyote,17,5,8,4,,,,,,,,,,
12121,nauseous,17,13,3,1,,,,,,,,,,
12122,cranked,17,8,6,3,,,,,,,,,,
12123,substituting,17,3,11,3,,,,,,,,,,
12124,parched,17,10,7,0,,,,,,,,,,
12125,grimy,17,13,2,2,,,,,,,,,,
12126,upped,17,5,9,3,,,,,,,,,,
12127,standoffish,17,7,8,2,,,,,,,,,,
12128,sleeves,17,5,7,5,,,,,,,,,,
12129,stevia,17,8,6,3,,,,,,,,,,
12130,esque,17,4,6,7,,,,,,,,,,
12131,masculine,17,3,9,5,,,,,,,,,,
12132,blinds,17,6,8,3,,,,,,,,,,
12133,peep,17,4,9,4,,,,,,,,,,
12134,mismatched,17,9,6,2,,,,,,,,,,
12135,wayyyy,17,10,4,3,,,,,,,,,,
12136,pales,17,7,4,6,,,,,,,,,,
12137,interests,17,7,7,3,,,,,,,,,,
12138,litter,17,9,3,5,,,,,,,,,,
12139,oiled,17,4,4,9,,,,,,,,,,
12140,officers,17,3,9,5,,,,,,,,,,
12141,flax,17,5,11,1,,,,,,,,,,
12142,mercedes,17,6,3,8,,,,,,,,,,
12143,tempranillo,17,8,7,2,,,,,,,,,,
12144,adorning,17,5,8,4,,,,,,,,,,
12145,shred,17,8,4,5,,,,,,,,,,
12146,forgets,17,11,1,5,,,,,,,,,,
12147,cheep,17,4,8,5,,,,,,,,,,
12148,edemame,17,5,5,7,,,,,,,,,,
12149,itching,17,7,6,4,,,,,,,,,,
12150,contamination,17,7,8,2,,,,,,,,,,
12151,cheaply,17,9,5,3,,,,,,,,,,
12152,sway,17,4,8,5,,,,,,,,,,
12153,ren,17,4,8,5,,,,,,,,,,
12154,solidified,17,10,3,4,,,,,,,,,,
12155,che,17,4,13,0,,,,,,,,,,
12156,glee,17,4,8,5,,,,,,,,,,
12157,reeks,17,10,5,2,,,,,,,,,,
12158,unhelpful,17,13,4,0,,,,,,,,,,
12159,peiwei,17,4,8,5,,,,,,,,,,
12160,scheduling,17,7,4,6,,,,,,,,,,
12161,dvine,17,8,4,5,,,,,,,,,,
12162,specified,17,8,6,3,,,,,,,,,,
12163,unattended,17,9,6,2,,,,,,,,,,
12164,urine,17,11,5,1,,,,,,,,,,
12165,sunk,17,6,10,1,,,,,,,,,,
12166,mounted,17,6,8,3,,,,,,,,,,
12167,pose,17,6,9,2,,,,,,,,,,
12168,ornate,17,5,10,2,,,,,,,,,,
12169,franks,17,5,8,4,,,,,,,,,,
12170,midsized,17,5,7,5,,,,,,,,,,
12171,samurai,17,7,9,1,,,,,,,,,,
12172,regretting,17,8,6,3,,,,,,,,,,
12173,napoli,17,6,7,4,,,,,,,,,,
12174,pasand,17,9,7,1,,,,,,,,,,
12175,budweiser,17,10,3,4,,,,,,,,,,
12176,peculiar,17,8,8,1,,,,,,,,,,
12177,!?!?!,17,10,3,4,,,,,,,,,,
12178,credits,17,7,7,3,,,,,,,,,,
12179,stationed,17,4,7,6,,,,,,,,,,
12180,incarnation,17,4,9,4,,,,,,,,,,
12181,vantage,17,3,8,6,,,,,,,,,,
12182,measuring,17,7,8,2,,,,,,,,,,
12183,redemption,17,10,5,2,,,,,,,,,,
12184,intentionally,17,9,6,2,,,,,,,,,,
12185,crummy,17,8,5,4,,,,,,,,,,
12186,agreeable,17,5,7,5,,,,,,,,,,
12187,seller,17,10,3,4,,,,,,,,,,
12188,apt,17,3,9,5,,,,,,,,,,
12189,hoopla,17,10,5,2,,,,,,,,,,
12190,cutlets,17,5,4,8,,,,,,,,,,
12191,sugarfree,17,6,4,7,,,,,,,,,,
12192,lions,17,8,6,3,,,,,,,,,,
12193,demanded,17,8,2,7,,,,,,,,,,
12194,angie,17,2,10,5,,,,,,,,,,
12195,pac,17,5,5,7,,,,,,,,,,
12196,announce,17,7,7,3,,,,,,,,,,
12197,encased,17,3,4,10,,,,,,,,,,
12198,latkes,17,7,8,2,,,,,,,,,,
12199,abilities,17,6,9,2,,,,,,,,,,
12200,oniony,17,6,7,4,,,,,,,,,,
12201,concentrated,17,8,8,1,,,,,,,,,,
12202,fettuccini,17,7,8,2,,,,,,,,,,
12203,cohesive,17,9,4,4,,,,,,,,,,
12204,metallic,17,10,3,4,,,,,,,,,,
12205,kee,17,9,4,4,,,,,,,,,,
12206,flaccid,17,11,5,1,,,,,,,,,,
12207,staggered,17,10,5,2,,,,,,,,,,
12208,borgata,17,7,5,5,,,,,,,,,,
12209,frantic,17,8,8,1,,,,,,,,,,
12210,liberally,17,9,6,2,,,,,,,,,,
12211,snuff,17,10,4,3,,,,,,,,,,
12212,grubby,17,7,5,5,,,,,,,,,,
12213,cockroach,17,14,2,1,,,,,,,,,,
12214,shes,17,4,8,5,,,,,,,,,,
12215,mustache,17,5,4,8,,,,,,,,,,
12216,granddaughter,17,6,10,1,,,,,,,,,,
12217,bran,17,3,6,8,,,,,,,,,,
12218,intolerance,17,5,7,5,,,,,,,,,,
12219,brass,17,3,13,1,,,,,,,,,,
12220,unsuspecting,17,9,3,5,,,,,,,,,,
12221,cloying,17,8,6,3,,,,,,,,,,
12222,arrange,17,9,3,5,,,,,,,,,,
12223,marshmellow,17,3,7,7,,,,,,,,,,
12224,supermarkets,17,3,10,4,,,,,,,,,,
12225,numb,17,9,4,4,,,,,,,,,,
12226,runway,17,4,10,3,,,,,,,,,,
12227,operates,17,7,4,6,,,,,,,,,,
12228,makings,17,9,5,3,,,,,,,,,,
12229,reggae,17,3,8,6,,,,,,,,,,
12230,prada,17,6,8,3,,,,,,,,,,
12231,paso,17,7,6,4,,,,,,,,,,
12232,knockout,17,3,6,8,,,,,,,,,,
12233,dominick,17,3,5,9,,,,,,,,,,
12234,prominent,17,9,3,5,,,,,,,,,,
12235,curtis,17,4,7,6,,,,,,,,,,
12236,ballparks,17,8,1,8,,,,,,,,,,
12237,nit,17,6,6,5,,,,,,,,,,
12238,puzzling,17,9,7,1,,,,,,,,,,
12239,irritation,17,10,5,2,,,,,,,,,,
12240,damaged,17,5,7,5,,,,,,,,,,
12241,wallets,17,7,9,1,,,,,,,,,,
12242,announcing,17,5,9,3,,,,,,,,,,
12243,expiration,17,9,7,1,,,,,,,,,,
12244,experimental,17,5,6,6,,,,,,,,,,
12245,wellmaintained,17,4,7,6,,,,,,,,,,
12246,ambitious,17,7,8,2,,,,,,,,,,
12247,interacted,17,3,8,6,,,,,,,,,,
12248,shattering,17,6,9,2,,,,,,,,,,
12249,limiting,17,8,4,5,,,,,,,,,,
12250,wannabes,17,13,3,1,,,,,,,,,,
12251,boob,17,9,6,2,,,,,,,,,,
12252,discern,17,10,4,3,,,,,,,,,,
12253,wristband,17,5,10,2,,,,,,,,,,
12254,posing,17,7,7,3,,,,,,,,,,
12255,honeydew,17,6,5,6,,,,,,,,,,
12256,grooming,17,1,11,5,,,,,,,,,,
12257,frequents,17,3,9,5,,,,,,,,,,
12258,capitol,17,5,8,4,,,,,,,,,,
12259,guards,17,9,7,1,,,,,,,,,,
12260,smug,17,9,5,3,,,,,,,,,,
12261,conscience,17,11,6,0,,,,,,,,,,
12262,grownup,17,3,9,5,,,,,,,,,,
12263,tickle,17,4,6,7,,,,,,,,,,
12264,congested,17,5,10,2,,,,,,,,,,
12265,lightweight,17,5,6,6,,,,,,,,,,
12266,proposal,17,7,5,5,,,,,,,,,,
12267,completing,17,5,5,7,,,,,,,,,,
12268,pizzaria,17,4,7,6,,,,,,,,,,
12269,moki,17,3,5,9,,,,,,,,,,
12270,liter,17,6,5,6,,,,,,,,,,
12271,americas,17,6,6,5,,,,,,,,,,
12272,flickering,17,8,6,3,,,,,,,,,,
12273,fuddruckers,17,9,4,4,,,,,,,,,,
12274,bourguignon,17,5,6,6,,,,,,,,,,
12275,bait,17,12,4,1,,,,,,,,,,
12276,musthave,17,3,7,7,,,,,,,,,,
12277,confidently,17,4,6,7,,,,,,,,,,
12278,technical,17,8,5,4,,,,,,,,,,
12279,fend,17,7,7,3,,,,,,,,,,
12280,courage,17,1,11,5,,,,,,,,,,
12281,fillers,17,4,3,10,,,,,,,,,,
12282,bacardi,17,4,10,3,,,,,,,,,,
12283,grams,17,6,5,6,,,,,,,,,,
12284,addons,17,6,9,2,,,,,,,,,,
12285,foofoo,17,4,9,4,,,,,,,,,,
12286,cocky,17,10,2,5,,,,,,,,,,
12287,athletes,17,4,9,4,,,,,,,,,,
12288,knockoff,17,10,5,2,,,,,,,,,,
12289,literal,17,5,6,6,,,,,,,,,,
12290,angles,17,5,9,3,,,,,,,,,,
12291,structures,17,3,7,7,,,,,,,,,,
12292,counterpart,17,8,5,4,,,,,,,,,,
12293,blankly,17,11,5,1,,,,,,,,,,
12294,begrudgingly,17,13,3,1,,,,,,,,,,
12295,residence,17,5,4,8,,,,,,,,,,
12296,explosive,17,2,6,9,,,,,,,,,,
12297,lesbian,17,4,12,1,,,,,,,,,,
12298,oklahoma,17,11,2,4,,,,,,,,,,
12299,fishes,17,2,9,6,,,,,,,,,,
12300,hb,17,5,8,4,,,,,,,,,,
12301,congratulations,17,4,6,7,,,,,,,,,,
12302,simpson,17,5,3,9,,,,,,,,,,
12303,thumping,17,11,4,2,,,,,,,,,,
12304,garcia,17,10,5,2,,,,,,,,,,
12305,originated,17,7,7,3,,,,,,,,,,
12306,gulp,17,6,9,2,,,,,,,,,,
12307,jokingly,17,7,3,7,,,,,,,,,,
12308,portuguese,17,5,3,9,,,,,,,,,,
12309,carribean,17,5,8,4,,,,,,,,,,
12310,weirdo,17,7,6,4,,,,,,,,,,
12311,beacon,17,7,7,3,,,,,,,,,,
12312,appalled,17,15,2,0,,,,,,,,,,
12313,bombarded,17,7,7,3,,,,,,,,,,
12314,tragic,17,9,6,2,,,,,,,,,,
12315,messages,17,7,6,4,,,,,,,,,,
12316,pedi,17,1,9,7,,,,,,,,,,
12317,swirled,17,4,9,4,,,,,,,,,,
12318,marcona,17,4,7,6,,,,,,,,,,
12319,fur,17,5,5,7,,,,,,,,,,
12320,smeared,17,11,4,2,,,,,,,,,,
12321,begs,17,4,8,5,,,,,,,,,,
12322,pomme,17,5,3,9,,,,,,,,,,
12323,responses,17,8,2,7,,,,,,,,,,
12324,oolong,17,4,7,6,,,,,,,,,,
12325,dunk,17,4,9,4,,,,,,,,,,
12326,horny,17,10,3,4,,,,,,,,,,
12327,lays,17,10,4,3,,,,,,,,,,
12328,mishmash,17,5,8,4,,,,,,,,,,
12329,reports,17,5,6,6,,,,,,,,,,
12330,shined,17,5,3,9,,,,,,,,,,
12331,restraint,17,6,5,6,,,,,,,,,,
12332,sweetly,17,3,6,8,,,,,,,,,,
12333,jellies,17,4,12,1,,,,,,,,,,
12334,pier,17,6,6,5,,,,,,,,,,
12335,define,17,8,5,4,,,,,,,,,,
12336,snake,17,8,7,2,,,,,,,,,,
12337,nerds,17,5,9,3,,,,,,,,,,
12338,hyperbole,17,5,4,8,,,,,,,,,,
12339,smother,17,4,5,8,,,,,,,,,,
12340,gala,17,2,4,11,,,,,,,,,,
12341,immersed,17,3,4,10,,,,,,,,,,
12342,persuaded,17,6,6,5,,,,,,,,,,
12343,santana,17,7,7,3,,,,,,,,,,
12344,snafu,17,4,11,2,,,,,,,,,,
12345,sizeable,17,5,6,6,,,,,,,,,,
12346,resides,17,6,4,7,,,,,,,,,,
12347,dwell,17,3,7,7,,,,,,,,,,
12348,pittsburgh,17,6,3,8,,,,,,,,,,
12349,glitch,17,3,9,5,,,,,,,,,,
12350,ops,17,2,8,7,,,,,,,,,,
12351,generate,17,8,5,4,,,,,,,,,,
12352,belated,17,2,7,8,,,,,,,,,,
12353,zpizza,17,3,6,8,,,,,,,,,,
12354,torches,17,6,7,4,,,,,,,,,,
12355,speechless,17,7,3,7,,,,,,,,,,
12356,cleaver,17,2,12,3,,,,,,,,,,
12357,mutter,17,6,6,5,,,,,,,,,,
12358,tennessee,17,6,7,4,,,,,,,,,,
12359,sweetbreads,17,8,5,4,,,,,,,,,,
12360,popsicles,17,4,8,5,,,,,,,,,,
12361,refreshed,17,7,5,5,,,,,,,,,,
12362,billboard,17,8,4,5,,,,,,,,,,
12363,profits,17,7,4,6,,,,,,,,,,
12364,scarfing,17,4,9,4,,,,,,,,,,
12365,wig,17,2,9,6,,,,,,,,,,
12366,criticisms,17,6,9,2,,,,,,,,,,
12367,ninos,17,1,8,8,,,,,,,,,,
12368,gow,17,8,9,0,,,,,,,,,,
12369,fatherinlaw,17,2,10,5,,,,,,,,,,
12370,kyle,17,4,6,7,,,,,,,,,,
12371,rf,17,2,7,8,,,,,,,,,,
12372,wayyy,17,11,4,2,,,,,,,,,,
12373,dedication,17,3,6,8,,,,,,,,,,
12374,weil,17,7,9,1,,,,,,,,,,
12375,input,17,5,5,7,,,,,,,,,,
12376,katz,17,2,10,5,,,,,,,,,,
12377,puny,17,11,3,3,,,,,,,,,,
12378,caked,17,10,3,4,,,,,,,,,,
12379,surviving,17,9,4,4,,,,,,,,,,
12380,paragraph,17,7,4,6,,,,,,,,,,
12381,wealthy,17,11,6,0,,,,,,,,,,
12382,montelucia,17,6,3,8,,,,,,,,,,
12383,venice,17,1,8,8,,,,,,,,,,
12384,expo,17,7,6,4,,,,,,,,,,
12385,pussy,17,7,6,4,,,,,,,,,,
12386,fiber,17,5,7,5,,,,,,,,,,
12387,perky,17,5,6,6,,,,,,,,,,
12388,hipper,17,6,6,5,,,,,,,,,,
12389,frc,17,6,10,1,,,,,,,,,,
12390,carol,17,7,5,5,,,,,,,,,,
12391,happyhour,17,11,6,0,,,,,,,,,,
12392,dairyfree,17,3,7,7,,,,,,,,,,
12393,bible,17,2,10,5,,,,,,,,,,
12394,stephanie,17,5,7,5,,,,,,,,,,
12395,gc,17,10,3,4,,,,,,,,,,
12396,chad,17,2,6,9,,,,,,,,,,
12397,encore,17,3,8,6,,,,,,,,,,
12398,professionally,17,5,6,6,,,,,,,,,,
12399,spicing,17,8,6,3,,,,,,,,,,
12400,precision,17,2,7,8,,,,,,,,,,
12401,keegan,17,7,9,1,,,,,,,,,,
12402,separation,17,8,5,4,,,,,,,,,,
12403,recovery,17,3,11,3,,,,,,,,,,
12404,gertrude,17,6,4,7,,,,,,,,,,
12405,bicycles,17,5,6,6,,,,,,,,,,
12406,niro,17,8,6,3,,,,,,,,,,
12407,dbox,17,11,4,2,,,,,,,,,,
12408,mosey,17,5,7,5,,,,,,,,,,
12409,styling,17,5,9,3,,,,,,,,,,
12410,haute,17,7,5,5,,,,,,,,,,
12411,travelers,17,6,8,3,,,,,,,,,,
12412,breed,17,4,7,6,,,,,,,,,,
12413,seamlessly,17,2,9,6,,,,,,,,,,
12414,leelee,17,5,6,6,,,,,,,,,,
12415,elitist,17,5,4,8,,,,,,,,,,
12416,wolfed,17,7,3,7,,,,,,,,,,
12417,wa,17,7,7,3,,,,,,,,,,
12418,twotop,17,5,7,5,,,,,,,,,,
12419,aunts,17,5,11,1,,,,,,,,,,
12420,pumps,17,6,6,5,,,,,,,,,,
12421,swoon,17,3,8,6,,,,,,,,,,
12422,circled,17,4,8,5,,,,,,,,,,
12423,xl,17,9,3,5,,,,,,,,,,
12424,lickin,17,4,10,3,,,,,,,,,,
12425,wellmade,17,3,9,5,,,,,,,,,,
12426,dale,17,3,8,6,,,,,,,,,,
12427,sprawl,17,5,7,5,,,,,,,,,,
12428,fritatta,17,4,6,7,,,,,,,,,,
12429,reopening,17,3,7,7,,,,,,,,,,
12430,reveal,17,3,9,5,,,,,,,,,,
12431,dolls,17,2,10,5,,,,,,,,,,
12432,alcoholics,17,4,7,6,,,,,,,,,,
12433,sept,17,3,9,5,,,,,,,,,,
12434,commonly,17,4,11,2,,,,,,,,,,
12435,spontaneous,17,3,6,8,,,,,,,,,,
12436,fud,17,3,9,5,,,,,,,,,,
12437,wardrobe,17,4,8,5,,,,,,,,,,
12438,cape,17,4,6,7,,,,,,,,,,
12439,corral,17,4,7,6,,,,,,,,,,
12440,retox,17,6,6,5,,,,,,,,,,
12441,marti,17,4,10,3,,,,,,,,,,
12442,envision,17,5,9,3,,,,,,,,,,
12443,monfri,17,2,10,5,,,,,,,,,,
12444,ve,17,7,5,5,,,,,,,,,,
12445,devine,17,2,6,9,,,,,,,,,,
12446,detracts,17,6,7,4,,,,,,,,,,
12447,rasberry,17,2,10,5,,,,,,,,,,
12448,autographs,17,4,7,6,,,,,,,,,,
12449,roscoe,17,3,10,4,,,,,,,,,,
12450,hacienda,17,2,7,8,,,,,,,,,,
12451,awaits,17,2,8,7,,,,,,,,,,
12452,nightcap,17,2,12,3,,,,,,,,,,
12453,jamburrito,17,2,9,6,,,,,,,,,,
12454,kielbasa,17,2,10,5,,,,,,,,,,
12455,instore,17,1,9,7,,,,,,,,,,
12456,greenbelt,17,2,3,12,,,,,,,,,,
12457,oodles,17,1,7,9,,,,,,,,,,
12458,romanelli,17,1,5,11,,,,,,,,,,
12459,culichi,17,0,7,10,,,,,,,,,,
12460,italia,17,0,10,7,,,,,,,,,,
12461,mbb,17,0,7,10,,,,,,,,,,
12462,winwin,17,0,8,9,,,,,,,,,,
12463,macs,17,0,7,10,,,,,,,,,,
12464,jeannie,17,0,5,12,,,,,,,,,,
12465,relationships,16,8,4,4,,,,,,,,,,
12466,strung,16,4,5,7,,,,,,,,,,
12467,downgrading,16,13,1,2,,,,,,,,,,
12468,diggity,16,3,8,5,,,,,,,,,,
12469,cushion,16,6,8,2,,,,,,,,,,
12470,unapologetic,16,12,4,0,,,,,,,,,,
12471,pepperoncini,16,6,4,6,,,,,,,,,,
12472,funniest,16,8,6,2,,,,,,,,,,
12473,refunded,16,11,3,2,,,,,,,,,,
12474,figuratively,16,11,3,2,,,,,,,,,,
12475,kindness,16,6,8,2,,,,,,,,,,
12476,thrills,16,6,7,3,,,,,,,,,,
12477,jug,16,5,7,4,,,,,,,,,,
12478,ox,16,4,3,9,,,,,,,,,,
12479,offend,16,12,3,1,,,,,,,,,,
12480,punching,16,9,3,4,,,,,,,,,,
12481,vampire,16,2,5,9,,,,,,,,,,
12482,mattered,16,7,5,4,,,,,,,,,,
12483,mirrored,16,6,4,6,,,,,,,,,,
12484,ninja,16,5,6,5,,,,,,,,,,
12485,tukee,16,7,6,3,,,,,,,,,,
12486,salvage,16,10,1,5,,,,,,,,,,
12487,facelift,16,9,5,2,,,,,,,,,,
12488,bases,16,5,7,4,,,,,,,,,,
12489,instances,16,11,2,3,,,,,,,,,,
12490,tricked,16,7,4,5,,,,,,,,,,
12491,shortcomings,16,10,5,1,,,,,,,,,,
12492,chargrilled,16,3,7,6,,,,,,,,,,
12493,privately,16,4,6,6,,,,,,,,,,
12494,rb,16,4,8,4,,,,,,,,,,
12495,jamming,16,3,9,4,,,,,,,,,,
12496,legitimately,16,8,2,6,,,,,,,,,,
12497,powers,16,4,5,7,,,,,,,,,,
12498,adjectives,16,9,5,2,,,,,,,,,,
12499,phew,16,3,8,5,,,,,,,,,,
12500,sketch,16,8,7,1,,,,,,,,,,
12501,dissatisfaction,16,14,1,1,,,,,,,,,,
12502,smelt,16,6,8,2,,,,,,,,,,
12503,comprehend,16,13,2,1,,,,,,,,,,
12504,sloshed,16,7,5,4,,,,,,,,,,
12505,shogun,16,7,4,5,,,,,,,,,,
12506,piling,16,7,6,3,,,,,,,,,,
12507,hardened,16,11,2,3,,,,,,,,,,
12508,ravenous,16,6,8,2,,,,,,,,,,
12509,instincts,16,10,4,2,,,,,,,,,,
12510,checkins,16,3,4,9,,,,,,,,,,
12511,shamrock,16,10,5,1,,,,,,,,,,
12512,interview,16,8,4,4,,,,,,,,,,
12513,yung,16,4,3,9,,,,,,,,,,
12514,organizational,16,7,3,6,,,,,,,,,,
12515,imply,16,8,5,3,,,,,,,,,,
12516,vents,16,10,4,2,,,,,,,,,,
12517,raclette,16,1,6,9,,,,,,,,,,
12518,heaped,16,5,6,5,,,,,,,,,,
12519,narrowed,16,5,4,7,,,,,,,,,,
12520,inexcusable,16,15,1,0,,,,,,,,,,
12521,inconsiderate,16,10,3,3,,,,,,,,,,
12522,woah,16,5,5,6,,,,,,,,,,
12523,hendricks,16,3,8,5,,,,,,,,,,
12524,tonics,16,6,4,6,,,,,,,,,,
12525,rod,16,4,7,5,,,,,,,,,,
12526,pitched,16,7,5,4,,,,,,,,,,
12527,shoving,16,6,5,5,,,,,,,,,,
12528,willy,16,6,6,4,,,,,,,,,,
12529,documentary,16,4,6,6,,,,,,,,,,
12530,hotspot,16,6,3,7,,,,,,,,,,
12531,fart,16,7,7,2,,,,,,,,,,
12532,melons,16,6,6,4,,,,,,,,,,
12533,critics,16,7,3,6,,,,,,,,,,
12534,sooooooooo,16,4,4,8,,,,,,,,,,
12535,adjective,16,4,7,5,,,,,,,,,,
12536,clips,16,4,6,6,,,,,,,,,,
12537,virtual,16,9,5,2,,,,,,,,,,
12538,blatant,16,9,3,4,,,,,,,,,,
12539,hardworking,16,2,8,6,,,,,,,,,,
12540,secondary,16,9,5,2,,,,,,,,,,
12541,dissuade,16,5,9,2,,,,,,,,,,
12542,tasks,16,9,3,4,,,,,,,,,,
12543,smartly,16,3,4,9,,,,,,,,,,
12544,bosco,16,3,3,10,,,,,,,,,,
12545,herd,16,7,6,3,,,,,,,,,,
12546,strewn,16,12,3,1,,,,,,,,,,
12547,mish,16,9,5,2,,,,,,,,,,
12548,appease,16,7,4,5,,,,,,,,,,
12549,barren,16,5,10,1,,,,,,,,,,
12550,taliesin,16,2,8,6,,,,,,,,,,
12551,railing,16,5,8,3,,,,,,,,,,
12552,magnets,16,2,7,7,,,,,,,,,,
12553,amazement,16,8,3,5,,,,,,,,,,
12554,doomed,16,8,4,4,,,,,,,,,,
12555,dinnertime,16,7,6,3,,,,,,,,,,
12556,ketel,16,3,7,6,,,,,,,,,,
12557,loosen,16,4,8,4,,,,,,,,,,
12558,genoa,16,5,8,3,,,,,,,,,,
12559,headlights,16,8,5,3,,,,,,,,,,
12560,chuckle,16,5,11,0,,,,,,,,,,
