id,word,total num,low num,mid num,hig num
6024,official,75,21,27,27
6025,nerve,30,21,6,3
6026,privacy,73,21,30,22
6027,substituted,66,21,30,15
6028,opportunities,53,21,20,12
6029,udupi,31,21,4,6
6030,bath,105,21,45,39
6031,june,74,21,31,22
6032,invite,63,21,23,19
6033,gifts,152,21,62,69
6034,unappealing,27,21,2,4
6035,roommate,92,21,51,20
6036,cue,57,21,25,11
6037,pockets,81,21,42,18
6038,spite,62,21,22,19
6039,incompetent,25,21,4,0
6040,dollop,68,21,28,19
6041,capable,42,21,15,6
6042,tool,47,21,17,9
6043,avoiding,58,21,27,10
6044,raisins,111,21,42,48
6045,jonesing,40,21,17,2
6046,fold,52,21,23,8
6047,series,88,21,39,28
6048,frys,68,21,29,18
6049,consumption,49,21,14,14
6050,doubtful,28,21,2,5
6051,cien,39,21,13,5
6052,agaves,34,21,9,4
6053,mecca,81,21,32,28
6054,cheated,36,21,7,8
6055,rear,72,21,33,18
6056,ben,85,21,32,32
6057,doc,35,21,11,3
6058,krab,30,21,4,5
6059,questioned,44,21,17,6
6060,lcb,39,21,13,5
6061,dot,53,21,20,12
6062,flimsy,27,21,5,1
6063,betos,31,21,7,3
6064,chandeliers,83,20,38,25
6065,posting,56,20,21,15
6066,struggled,42,20,15,7
6067,fillings,83,20,42,21
6068,porch,68,20,32,16
6069,agreement,37,20,8,9
6070,terminals,66,20,38,8
6071,elite,121,20,44,57
6072,boyfriends,48,20,15,13
6073,reluctant,50,20,18,12
6074,flops,59,20,25,14
6075,cats,69,20,25,24
6076,curiosity,59,20,22,17
6077,icky,38,20,12,6
6078,navy,42,20,19,3
6079,sliver,31,20,7,4
6080,thumb,63,20,23,20
6081,conducive,52,20,19,13
6082,elbows,45,20,17,8
6083,sofa,60,20,22,18
6084,injury,28,20,4,4
6085,drawn,88,20,38,30
6086,insulted,28,20,4,4
6087,wifey,73,20,30,23
6088,doctor,71,20,35,16
6089,validate,68,20,37,11
6090,bandido,61,20,26,15
6091,yawn,25,20,3,2
6092,gallery,90,20,38,32
6093,organization,72,20,23,29
6094,lightrail,69,20,34,15
6095,carpaccio,100,20,35,45
6096,crumbly,49,20,16,13
6097,brussels,113,20,51,42
6098,relatives,51,20,13,18
6099,hotdog,89,20,33,36
6100,artist,108,20,43,45
6101,captain,62,20,23,19
6102,thrift,36,20,11,5
6103,approx,45,20,15,10
6104,prevent,62,20,31,11
6105,christ,35,20,4,11
6106,branch,81,20,39,22
6107,thankful,75,20,28,27
6108,oldschool,77,20,32,25
6109,height,48,20,13,15
6110,slack,45,20,17,8
6111,requesting,49,20,17,12
6112,kyoto,39,20,18,1
6113,touches,104,20,48,36
6114,competitive,72,20,35,17
6115,viet,57,20,24,13
6116,sore,53,20,17,16
6117,recommending,83,20,38,25
6118,crusts,53,20,19,14
6119,lasting,43,20,12,11
6120,maintained,95,20,46,29
6121,sleepy,59,20,24,15
6122,wins,86,20,38,28
6123,amsterdam,53,20,26,7
6124,pounds,103,20,40,43
6125,denver,61,20,30,11
6126,souvlaki,56,20,28,8
6127,longest,62,20,24,18
6128,mobile,70,20,24,26
6129,teams,63,20,25,18
6130,offense,38,20,6,12
6131,heavier,56,20,29,7
6132,earthy,94,20,40,34
6133,claiming,36,20,8,8
6134,tipping,42,20,13,9
6135,mandatory,40,20,15,5
6136,karsh,43,20,14,9
6137,kosher,55,20,19,16
6138,shades,53,20,23,10
6139,foo,57,20,12,25
6140,cornish,159,20,58,81
6141,backyard,99,20,36,43
6142,chilli,47,20,20,7
6143,consideration,43,20,12,11
6144,goddamn,42,20,11,11
6145,pairings,79,20,27,32
6146,downer,43,20,19,4
6147,uncomfortably,35,20,9,6
6148,remodeled,80,20,37,23
6149,influence,71,20,34,17
6150,examples,46,20,12,14
6151,foster,87,20,35,32
6152,observed,32,20,6,6
6153,upcoming,81,20,40,21
6154,rama,42,20,14,8
6155,angeles,61,20,23,18
6156,mason,99,20,31,48
6157,sauced,61,20,28,13
6158,sidewalk,63,20,30,13
6159,observation,39,20,15,4
6160,remembering,62,20,18,24
6161,restaurantcom,58,20,18,20
6162,partners,62,20,23,19
6163,ehh,29,20,6,3
6164,facts,60,20,20,20
6165,misleading,36,20,14,2
6166,subsequently,40,20,6,14
6167,universe,67,20,25,22
6168,vic,58,20,30,8
6169,enticing,62,20,30,12
6170,potatos,49,20,16,13
6171,mural,70,20,31,19
6172,commons,64,20,31,13
6173,adobe,69,20,28,21
6174,pears,96,20,40,36
6175,dietary,60,20,22,18
6176,kfc,47,20,14,13
6177,buried,36,20,12,4
6178,rise,46,20,17,9
6179,rag,27,20,6,1
6180,rc,40,20,13,7
6181,mealy,27,20,6,1
6182,curd,51,20,23,8
6183,bussers,37,20,11,6
6184,irked,28,20,5,3
6185,rubbed,65,20,22,23
6186,goo,45,20,15,10
6187,perplexed,24,20,4,0
6188,ticked,23,20,2,1
6189,saucy,86,20,44,22
6190,emailed,45,20,12,13
6191,drew,51,20,19,12
6192,puppy,49,20,10,19
6193,robot,43,20,12,11
6194,pattern,43,20,12,11
6195,police,65,20,29,16
6196,trails,167,20,67,80
6197,bye,44,20,14,10
6198,uninterested,21,20,1,0
6199,incorrectly,32,20,10,2
6200,rokerij,109,20,55,34
6201,attendants,56,20,21,15
6202,pronounced,72,20,29,23
6203,grapevine,37,20,11,6
6204,evident,43,20,14,9
6205,session,83,20,40,23
6206,conditioning,54,20,21,13
6207,farms,125,20,43,62
6208,graham,87,20,34,33
6209,minced,72,20,38,14
6210,shu,73,20,40,13
6211,tgi,35,20,12,3
6212,hosting,77,20,27,30
6213,abandoned,45,20,15,10
6214,valle,56,20,25,11
6215,teenager,49,20,18,11
6216,grateful,99,20,47,32
6217,nutella,228,20,108,100
6218,morton,42,20,14,8
6219,individuals,43,20,13,10
6220,lon,68,20,16,32
6221,obligatory,57,20,26,11
6222,appointment,115,20,55,40
6223,dinein,67,20,27,20
6224,chest,53,20,23,10
6225,stream,64,20,31,13
6226,hub,51,20,17,14
6227,forest,68,20,25,23
6228,beast,78,20,28,30
6229,ross,38,20,15,3
6230,assholes,32,20,8,4
6231,tj,154,20,83,51
6232,tendon,52,20,24,8
6233,customize,100,20,48,32
6234,forgiving,29,19,6,4
6235,grainy,41,19,16,6
6236,daytime,53,19,25,9
6237,sauted,90,19,40,31
6238,heritage,79,19,28,32
6239,deer,59,19,26,14
6240,bomberos,64,19,27,18
6241,ales,72,19,28,25
6242,vinegary,44,19,16,9
6243,cheat,61,19,25,17
6244,pacific,70,19,26,25
6245,koolaid,99,19,35,45
6246,gasp,63,19,23,21
6247,ignorant,32,19,7,6
6248,plated,63,19,28,16
6249,heater,45,19,19,7
6250,subbed,45,19,18,8
6251,voted,57,19,18,20
6252,belongs,57,19,27,11
6253,joey,35,19,6,10
6254,lenny,55,19,26,10
6255,fest,55,19,20,16
6256,shoulders,57,19,22,16
6257,iruna,53,19,22,12
6258,overlooking,102,19,48,35
6259,surgery,44,19,13,12
6260,virgin,74,19,36,19
6261,blanket,80,19,33,28
6262,baristas,90,19,31,40
6263,newest,96,19,37,40
6264,barbacoa,85,19,42,24
6265,tres,87,19,42,26
6266,recline,42,19,15,8
6267,miserably,29,19,7,3
6268,strength,57,19,18,20
6269,brushed,34,19,8,7
6270,brush,42,19,15,8
6271,google,81,19,40,22
6272,someburros,39,19,17,3
6273,fixtures,51,19,18,14
6274,suite,90,19,37,34
6275,grazie,44,19,16,9
6276,clearance,49,19,18,12
6277,scored,82,19,39,24
6278,junior,37,19,14,4
6279,formerly,60,19,26,15
6280,peruse,78,19,31,28
6281,officially,119,19,46,54
6282,browned,54,19,26,9
6283,christopher,88,19,29,40
6284,bruchetta,92,19,40,33
6285,cigars,46,19,15,12
6286,spendy,62,19,28,15
6287,palak,47,19,20,8
6288,lager,66,19,31,16
6289,cattle,44,19,16,9
6290,hrs,61,19,28,14
6291,solution,56,19,24,13
6292,deliciousness,247,19,112,116
6293,reheat,40,19,17,4
6294,ringing,44,19,18,7
6295,speaks,86,19,36,31
6296,taxes,58,19,31,8
6297,attracts,71,19,33,19
6298,sombreros,34,19,13,2
6299,films,131,19,68,44
6300,taj,46,19,16,11
6301,spain,64,19,25,20
6302,france,94,19,40,35
6303,pen,34,19,11,4
6304,swedish,98,19,33,46
6305,holeinthewall,80,19,36,25
6306,casually,53,19,16,18
6307,turnoff,27,19,8,0
6308,woodfired,67,19,30,18
6309,comedians,41,19,10,12
6310,oriental,63,19,29,15
6311,shellfish,51,19,20,12
6312,breakdown,47,19,18,10
6313,selfserve,67,19,34,14
6314,frequenting,77,19,35,23
6315,yards,47,19,17,11
6316,serviceable,30,19,8,3
6317,region,61,19,19,23
6318,carmel,106,19,36,51
6319,profusely,41,19,13,9
6320,nutshell,29,19,9,1
6321,worthless,25,19,4,2
6322,slap,49,19,17,13
6323,landed,65,19,23,23
6324,coronado,92,19,48,25
6325,invisible,34,19,7,8
6326,rescue,52,19,21,12
6327,soccer,77,19,39,19
6328,aggressive,42,19,15,8
6329,inn,96,19,41,36
6330,oclock,64,19,31,14
6331,manages,57,19,21,17
6332,mainstream,66,19,32,15
6333,pasties,178,19,79,80
6334,toro,60,19,20,21
6335,inconvenient,41,19,16,6
6336,remade,32,19,11,2
6337,logo,59,19,28,12
6338,accent,108,19,48,41
6339,deserving,53,19,11,23
6340,encouraged,64,19,31,14
6341,competing,32,19,7,6
6342,dimly,97,19,50,28
6343,hammered,48,19,19,10
6344,unagi,57,19,26,12
6345,lao,37,19,12,6
6346,oregon,60,19,29,12
6347,gods,69,19,23,27
6348,developed,56,19,24,13
6349,catered,86,19,30,37
6350,beckett,147,19,80,48
6351,sicilian,72,19,25,28
6352,era,59,19,25,15
6353,banquet,49,19,20,10
6354,barcelona,30,19,5,6
6355,cooperstown,35,19,13,3
6356,hiphop,42,19,15,8
6357,surprises,68,19,25,24
6358,ads,38,19,15,4
6359,circular,37,19,12,6
6360,pretending,40,19,10,11
6361,slam,41,19,14,8
6362,decorating,57,19,21,17
6363,nightlife,57,19,24,14
6364,dammit,36,19,12,5
6365,engaging,65,19,24,22
6366,ppl,58,19,21,18
6367,recession,55,19,22,14
6368,snarky,27,19,3,5
6369,figs,106,19,39,48
6370,shepherd,76,19,30,27
6371,rode,76,19,29,28
6372,empanada,49,19,19,11
6373,haji,63,19,20,24
6374,luxury,74,19,23,32
6375,accomodate,51,19,21,11
6376,quantities,44,19,14,11
6377,valid,33,19,9,5
6378,rebar,49,19,20,10
6379,modified,57,19,26,12
6380,runners,60,19,17,24
6381,factors,37,19,12,6
6382,dreaded,33,19,10,4
6383,someones,46,19,19,8
6384,accustomed,67,19,37,11
6385,county,52,19,18,15
6386,milkshakes,77,19,31,27
6387,validated,51,19,19,13
6388,buzzing,56,19,30,7
6389,scheduled,51,19,16,16
6390,sen,40,19,13,8
6391,dallas,62,19,25,18
6392,moto,39,19,14,6
6393,maintenance,42,19,14,9
6394,slim,44,19,17,8
6395,castle,49,19,22,8
6396,sin,64,19,30,15
6397,hotels,70,19,24,27
6398,race,75,19,31,25
6399,aoli,54,19,25,10
6400,pj,55,19,25,11
6401,cluster,46,19,20,7
6402,faint,55,19,22,14
6403,cb,50,19,16,15
6404,giants,75,19,39,17
6405,sneaky,39,19,11,9
6406,rope,37,19,6,12
6407,chimis,43,19,17,7
6408,germany,63,19,24,20
6409,whopping,42,19,14,9
6410,argument,36,19,12,5
6411,fooled,63,19,21,23
6412,tastiest,96,19,40,37
6413,resto,43,19,20,4
6414,muster,37,19,9,9
6415,map,84,19,41,24
6416,gems,94,19,30,45
6417,inconsistency,31,19,11,1
6418,apathetic,22,19,2,1
6419,bld,31,19,5,7
6420,twitter,102,19,42,41
6421,alternatives,51,19,20,12
6422,uhm,30,19,8,3
6423,shore,39,19,13,7
6424,sambar,21,19,2,0
6425,hero,74,19,35,20
6426,oaxaca,53,19,19,15
6427,smelly,38,19,14,5
6428,airlines,54,19,19,16
6429,rw,32,19,13,0
6430,hrc,23,19,0,4
6431,kicks,82,18,29,35
6432,historic,150,18,73,59
6433,judgement,39,18,11,10
6434,struggling,44,18,13,13
6435,tahini,65,18,26,21
6436,obsessed,117,18,45,54
6437,variations,48,18,23,7
6438,arrowhead,49,18,24,7
6439,festive,95,18,43,34
6440,narcisse,33,18,11,4
6441,hybrid,38,18,12,8
6442,strict,50,18,18,14
6443,population,49,18,24,7
6444,sincere,53,18,17,18
6445,refrigerated,59,18,32,9
6446,uneaten,23,18,4,1
6447,tanzy,65,18,31,16
6448,jicama,79,18,34,27
6449,nostalgic,72,18,32,22
6450,flaming,63,18,28,17
6451,ncounter,35,18,8,9
6452,funk,65,18,28,19
6453,stress,74,18,35,21
6454,crafted,102,18,42,42
6455,spinning,68,18,27,23
6456,bros,77,18,30,29
6457,johnny,107,18,47,42
6458,juan,56,18,18,20
6459,poop,32,18,8,6
6460,rap,41,18,18,5
6461,harry,34,18,10,6
6462,crispier,52,18,28,6
6463,rubio,39,18,15,6
6464,en,64,18,24,22
6465,saturated,35,18,12,5
6466,qualify,35,18,13,4
6467,benny,51,18,20,13
6468,insert,77,18,32,27
6469,overloaded,36,18,9,9
6470,tune,53,18,20,15
6471,wf,66,18,22,26
6472,darker,63,18,28,17
6473,addicted,154,18,57,79
6474,saltiness,67,18,28,21
6475,laying,50,18,20,12
6476,resting,45,18,16,11
6477,wednesdays,88,18,39,31
6478,comprised,46,18,17,11
6479,argued,25,18,5,2
6480,teakwoods,59,18,24,17
6481,radish,73,18,34,21
6482,shavings,44,18,19,7
6483,angle,45,18,19,8
6484,hates,60,18,22,20
6485,chalkboard,66,18,30,18
6486,consisting,54,18,21,15
6487,dryer,34,18,8,8
6488,bouche,68,18,18,32
6489,discussed,48,18,14,16
6490,expressed,34,18,9,7
6491,stares,31,18,9,4
6492,brightly,53,18,23,12
6493,bluewater,29,18,9,2
6494,patrick,59,18,25,16
6495,snottsdale,37,18,15,4
6496,tablecloths,38,18,6,14
6497,mesquite,55,18,20,17
6498,tito,26,18,7,1
6499,pillow,76,18,34,24
6500,fist,58,18,25,15
6501,landmark,55,18,22,15
6502,sincerely,46,18,15,13
6503,loosely,32,18,11,3
6504,seed,99,18,48,33
6505,inspiration,42,18,17,7
6506,nobs,35,18,16,1
6507,addictive,126,18,50,58
6508,bend,52,18,21,13
6509,americans,73,18,27,28
6510,saves,64,18,34,12
6511,yogurtology,52,18,14,20
6512,rotisserie,85,18,40,27
6513,tilapia,81,18,45,18
6514,curt,28,18,9,1
6515,completed,67,18,28,21
6516,upsell,39,18,13,8
6517,appreciation,85,18,43,24
6518,anticipating,44,18,17,9
6519,devils,39,18,14,7
6520,charcoal,47,18,15,14
6521,gimmick,27,18,8,1
6522,resulting,33,18,12,3
6523,welldone,36,18,11,7
6524,jealous,94,18,35,41
6525,nada,22,18,2,2
6526,settings,47,18,15,14
6527,enclosed,52,18,22,12
6528,quieter,76,18,35,23
6529,oktoberfest,44,18,15,11
6530,pseudo,33,18,12,3
6531,imagination,55,18,23,14
6532,eg,60,18,25,17
6533,casserole,64,18,29,17
6534,performing,57,18,24,15
6535,camera,77,18,31,28
6536,namesake,36,18,11,7
6537,bastards,29,18,8,3
6538,chimichangas,47,18,16,13
6539,similarly,46,18,18,10
6540,yuk,27,18,8,1
6541,purchases,71,18,23,30
6542,scam,24,18,3,3
6543,answering,63,18,25,20
6544,couscous,78,18,26,34
6545,creole,55,18,17,20
6546,nonsense,55,18,26,11
6547,f,43,18,19,6
6548,instruments,121,18,47,56
6549,united,48,18,13,17
6550,indicating,34,18,13,3
6551,eternity,31,18,8,5
6552,messing,32,18,10,4
6553,taught,52,18,12,22
6554,designated,70,18,35,17
6555,flame,68,18,30,20
6556,powerful,47,18,15,14
6557,syrupy,40,18,17,5
6558,circa,46,18,22,6
6559,roma,46,18,17,11
6560,favourite,77,18,29,30
6561,portioned,62,18,29,15
6562,distract,38,18,12,8
6563,effects,49,18,23,8
6564,stray,63,18,23,22
6565,stripper,44,18,18,8
6566,rabbit,77,18,30,29
6567,malee,55,18,17,20
6568,kalamata,68,18,33,17
6569,mock,92,18,34,40
6570,copious,52,18,18,16
6571,decade,62,18,30,14
6572,decades,68,18,22,28
6573,overrun,32,18,5,9
6574,function,51,18,27,6
6575,players,82,18,37,27
6576,screamed,43,18,15,10
6577,postinos,86,18,37,31
6578,butterscotch,90,18,46,26
6579,war,54,18,21,15
6580,smoker,52,18,19,15
6581,gabi,108,18,62,28
6582,pistachios,122,18,59,45
6583,tremendous,71,18,27,26
6584,packaging,68,18,32,18
6585,equis,46,18,22,6
6586,established,36,18,12,6
6587,tabbouleh,46,18,18,10
6588,overthetop,49,18,18,13
6589,contrary,53,18,23,12
6590,teens,49,18,23,8
6591,macarons,49,18,21,10
6592,pairs,67,18,18,31
6593,fewer,45,18,16,11
6594,yuppie,50,18,20,12
6595,november,90,18,41,31
6596,peoria,40,18,17,5
6597,sh,45,18,13,14
6598,rocked,119,18,56,45
6599,housed,66,18,29,19
6600,hosted,93,18,43,32
6601,crawling,36,18,10,8
6602,disposable,39,18,15,6
6603,hurting,39,18,13,8
6604,cheuvront,73,18,35,20
6605,raining,52,18,18,16
6606,bodies,45,18,18,9
6607,silence,51,18,15,18
6608,sisters,59,18,24,17
6609,bordering,39,18,16,5
6610,drug,53,18,24,11
6611,cinco,43,18,15,10
6612,szechwan,43,18,24,1
6613,exaggeration,30,18,5,7
6614,gm,53,18,16,19
6615,poster,41,18,16,7
6616,hiring,33,18,9,6
6617,blackberry,111,18,50,43
6618,lift,40,18,17,5
6619,obliged,43,18,17,8
6620,conflicted,27,18,7,2
6621,intimidating,64,18,21,25
6622,institution,68,18,31,19
6623,routine,68,18,24,26
6624,sliding,54,18,18,18
6625,gentlemen,46,18,16,12
6626,varies,58,18,28,12
6627,pages,79,18,31,30
6628,hd,39,18,14,7
6629,decidedly,41,18,12,11
6630,pals,53,18,23,12
6631,treasure,95,18,34,43
6632,loses,38,18,16,4
6633,lists,69,18,30,21
6634,costume,77,18,40,19
6635,liquors,56,18,21,17
6636,busiest,47,18,19,10
6637,greene,43,18,22,3
6638,roomy,57,18,23,16
6639,roaches,20,18,1,1
6640,yrs,50,18,24,8
6641,compass,43,18,10,15
6642,flower,94,18,47,29
6643,cambodian,47,18,14,15
6644,oriented,40,17,14,9
6645,optimistic,25,17,6,2
6646,arent,38,17,16,5
6647,proof,65,17,25,23
6648,transfer,28,17,7,4
6649,flick,61,17,21,23
6650,tim,72,17,31,24
6651,corkage,53,17,21,15
6652,miniscule,23,17,5,1
6653,lipstick,27,17,6,4
6654,fuel,37,17,14,6
6655,kelly,73,17,32,24
6656,storebought,24,17,7,0
6657,rubbing,32,17,7,8
6658,hangs,30,17,8,5
6659,unpretentious,100,17,36,47
6660,pools,102,17,32,53
6661,spoonful,63,17,26,20
6662,twists,51,17,22,12
6663,nightly,71,17,34,20
6664,tie,94,17,39,38
6665,curtains,52,17,24,11
6666,kathy,27,17,3,7
6667,tang,76,17,45,14
6668,admire,49,17,15,17
6669,dobson,62,17,30,15
6670,toy,63,17,24,22
6671,confidence,49,17,19,13
6672,mouths,53,17,16,20
6673,potent,52,17,25,10
6674,potatoe,52,17,24,11
6675,bjs,26,17,9,0
6676,divided,58,17,23,18
6677,wonders,52,17,14,21
6678,cram,40,17,15,8
6679,goose,63,17,23,23
6680,cubs,41,17,17,7
6681,oasis,69,17,15,37
6682,converse,45,17,14,14
6683,highquality,66,17,28,21
6684,bothers,45,17,20,8
6685,antique,52,17,23,12
6686,coma,153,17,74,62
6687,dumpy,35,17,14,4
6688,movement,38,17,14,7
6689,blocked,38,17,12,9
6690,calendar,55,17,26,12
6691,pots,53,17,20,16
6692,creams,63,17,23,23
6693,boiling,40,17,15,8
6694,improves,26,17,6,3
6695,professionalism,31,17,6,8
6696,spelling,46,17,16,13
6697,spumoni,40,17,14,9
6698,swamped,38,17,16,5
6699,roller,40,17,16,7
6700,kraft,30,17,9,4
6701,teharu,32,17,10,5
6702,tott,47,17,16,14
6703,gimmicky,34,17,9,8
6704,churros,78,17,34,27
6705,resolved,40,17,14,9
6706,laughs,55,17,21,17
6707,speaker,40,17,16,7
6708,receipts,25,17,6,2
6709,boom,61,17,26,18
6710,roots,58,17,25,16
6711,icecream,72,17,32,23
6712,disgust,25,17,3,5
6713,yolk,58,17,27,14
6714,jumper,50,17,16,17
6715,rosita,41,17,18,6
6716,disappoints,86,17,34,35
6717,sprinkling,45,17,17,11
6718,tsa,39,17,14,8
6719,laughter,45,17,16,12
6720,overcome,27,17,7,3
6721,comical,30,17,9,4
6722,potentially,45,17,19,9
6723,disinterested,25,17,5,3
6724,halves,45,17,16,12
6725,existent,23,17,5,1
6726,subject,50,17,14,19
6727,accents,64,17,29,18
6728,arnold,75,17,34,24
6729,cereal,50,17,22,11
6730,amenities,76,17,31,28
6731,sara,41,17,18,6
6732,oreo,68,17,25,26
6733,england,55,17,12,26
6734,applaud,31,17,7,7
6735,wonderland,48,17,18,13
6736,blocking,37,17,14,6
6737,pc,45,17,18,10
6738,ids,25,17,6,2
6739,newspaper,55,17,27,11
6740,coin,45,17,14,14
6741,mamma,108,17,53,38
6742,omakase,29,17,3,9
6743,omitted,28,17,6,5
6744,grigio,45,17,16,12
6745,crabmeat,34,17,12,5
6746,parfait,51,17,19,15
6747,allyoucaneat,54,17,18,19
6748,classes,135,17,44,74
6749,fishing,51,17,18,16
6750,dealt,37,17,14,6
6751,olds,51,17,20,14
6752,applied,34,17,12,5
6753,plug,47,17,10,20
6754,peeves,27,17,5,5
6755,aback,33,17,7,9
6756,dusted,84,17,35,32
6757,ft,42,17,20,5
6758,cluttered,35,17,15,3
6759,disliked,35,17,9,9
6760,noble,69,17,25,27
6761,musical,115,17,52,46
6762,studio,69,17,34,18
6763,snapper,52,17,16,19
6764,increased,54,17,22,15
6765,hindsight,23,17,2,4
6766,explosion,83,17,28,38
6767,sees,39,17,10,12
6768,hohum,25,17,5,3
6769,handing,60,17,26,17
6770,facebook,145,17,62,66
6771,sidebar,118,17,53,48
6772,exclusively,41,17,10,14
6773,fontina,112,17,51,44
6774,buckets,44,17,17,10
6775,marinade,60,17,27,16
6776,spilling,40,17,15,8
6777,components,47,17,17,13
6778,frosted,45,17,15,13
6779,gazpacho,59,17,28,14
6780,purely,58,17,27,14
6781,thickness,41,17,15,9
6782,perception,27,17,9,1
6783,meter,43,17,19,7
6784,lifestyle,44,17,15,12
6785,asap,92,17,32,43
6786,rethink,38,17,13,8
6787,s,40,17,16,7
6788,clubhouse,46,17,16,13
6789,tube,78,17,43,18
6790,basement,87,17,35,35
6791,blandness,23,17,6,0
6792,sis,71,17,28,26
6793,disappearing,29,17,6,6
6794,smattering,40,17,13,10
6795,gai,67,17,26,24
6796,knowledgable,113,17,44,52
6797,sufficient,64,17,30,17
6798,imports,54,17,21,16
6799,informs,22,17,2,3
6800,considerably,37,17,14,6
6801,consumer,38,17,10,11
6802,coup,58,17,23,18
6803,dynamite,83,17,38,28
6804,buzzer,34,17,11,6
6805,specify,38,17,16,5
6806,unmemorable,24,17,5,2
6807,judged,38,17,15,6
6808,sunshine,67,17,33,17
6809,crinkle,52,17,26,9
6810,drawback,114,17,70,27
6811,delays,31,17,8,6
6812,cheeseburgers,57,17,27,13
6813,kristin,45,17,16,12
6814,yr,59,17,24,18
6815,unassuming,111,17,55,39
6816,peaches,74,17,35,22
6817,sarcasm,24,17,5,2
6818,umbrella,50,17,19,14
6819,firstly,36,17,15,4
6820,manners,38,17,11,10
6821,tattoo,48,17,18,13
6822,guilt,74,17,28,29
6823,assure,64,17,29,18
6824,bicycle,67,17,26,24
6825,delighted,115,17,47,51
6826,abundant,56,17,24,15
6827,decaf,50,17,13,20
6828,chives,49,17,17,15
6829,tattoos,48,17,17,14
6830,tamarind,56,17,23,16
6831,core,58,17,23,18
6832,outs,58,17,24,17
6833,fabric,39,17,14,8
6834,coaster,45,17,24,4
6835,physical,49,17,16,16
6836,ranks,70,17,33,20
6837,adams,57,17,26,14
6838,asses,41,17,12,12
6839,calzones,91,17,49,25
6840,hints,57,17,18,22
6841,girly,63,17,32,14
6842,woke,66,17,23,26
6843,pastabar,41,17,9,15
6844,banned,29,17,3,9
6845,ache,29,17,8,4
6846,pete,31,17,9,5
6847,roaming,30,17,11,2
6848,djs,50,17,24,9
6849,hills,59,17,26,16
6850,affliction,28,17,5,6
6851,accounts,31,17,11,3
6852,tabasco,41,17,15,9
6853,seniors,28,17,7,4
6854,injera,76,17,33,26
6855,flashing,26,17,5,4
6856,prize,52,17,26,9
6857,restuarant,43,17,18,8
6858,detect,32,17,12,3
6859,slightest,48,17,19,12
6860,meatless,49,17,23,9
6861,firehouse,72,17,28,27
6862,suffering,40,17,14,9
6863,noticeably,34,17,11,6
6864,ramp,31,17,10,4
6865,interact,46,17,16,13
6866,drum,51,17,17,17
6867,maneuver,38,17,15,6
6868,buddha,53,17,25,11
6869,dimsum,43,17,18,8
6870,fathom,28,17,6,5
6871,disneyland,60,17,24,19
6872,flashy,35,17,11,7
6873,mixer,44,17,14,13
6874,butterflies,80,17,43,20
6875,wider,38,17,13,8
6876,allergens,22,17,2,3
6877,steakhouses,58,17,22,19
6878,wally,56,17,16,23
6879,bravo,106,17,36,53
6880,commercials,30,17,7,6
6881,iceburg,22,17,5,0
6882,availability,46,17,15,14
6883,lure,32,17,11,4
6884,stadiums,54,17,20,17
6885,regretted,39,17,12,10
6886,ski,34,17,9,8
6887,warranted,27,17,4,6
6888,longtime,39,17,13,9
6889,fame,55,16,21,18
6890,filibertos,28,16,10,2
6891,basmati,62,16,28,18
6892,hibiscus,62,16,29,17
6893,desirable,39,16,11,12
6894,despise,36,16,11,9
6895,situations,35,16,9,10
6896,crumbled,54,16,25,13
6897,digestive,30,16,6,8
6898,stool,52,16,22,14
6899,merlot,52,16,16,20
6900,lounging,56,16,28,12
6901,glow,37,16,11,10
6902,faves,137,16,66,55
6903,foccacia,51,16,21,14
6904,standby,76,16,38,22
6905,operating,39,16,11,12
6906,bonein,64,16,21,27
6907,outoftowners,53,16,21,16
6908,gloves,31,16,10,5
6909,warmth,58,16,18,24
6910,toilets,34,16,11,7
6911,wiping,33,16,11,6
6912,vitamin,45,16,18,11
6913,louie,46,16,17,13
6914,whiz,44,16,16,12
